@relation WGN0331_data

@attribute TradingPeriod numeric
@attribute IsProxyPriceFlag numeric
@attribute Med$PerMWHr numeric
@attribute IntTime numeric
@attribute Year numeric
@attribute Month numeric
@attribute Day numeric
@attribute Avg$PerMWHr numeric

@data
14,0,71.46,23986,2023,4,12,72.408571
15,0,75.07,25824,2023,4,12,74.345714
16,0,85.65,27605,2023,4,12,80.962857
17,0,87.34,29275.5,2023,4,12,85.733333
18,0,100.45,31185,2023,4,12,96.255714
19,0,90.93,33077,2023,4,12,93.021429
20,0,88.09,34857,2023,4,12,87.755714
21,0,85.67,36602,2023,4,12,84.845714
22,0,87.68,38885,2023,4,12,88.6
23,0,85.73,40200,2023,4,12,85.928571
24,0,84.34,41858,2023,4,12,84.52
25,0,81.78,43802,2023,4,12,80.781429
26,0,75.47,45752.5,2023,4,12,72.471667
27,0,80.135,47238.5,2023,4,12,76.003333
28,0,84.7,49195,2023,4,12,83.745714
29,0,89.97,51147.5,2023,4,12,89.23
30,0,90.97,52792,2023,4,12,97.968571
31,0,92.54,54604,2023,4,12,113.547143
32,0,147.94,56450,2023,4,12,139.367143
33,0,91.5,58200,2023,4,12,93.04
34,0,94.77,60022,2023,4,12,107.787143
35,0,84.98,61796,2023,4,12,83.147143
36,0,90.92,63587,2023,4,12,90.612857
37,0,91.575,65412,2023,4,12,91.813333
38,0,91.11,67196,2023,4,12,100.265714
39,0,90.45,68996,2023,4,12,91.768571
40,0,90.76,70785,2023,4,12,87.997143
41,0,92.355,72433.5,2023,4,12,107.276667
42,0,92.96,74392,2023,4,12,103.022857
43,0,92.89,76193,2023,4,12,107.867143
44,0,87.06,78161,2023,4,12,86.2
45,0,96.11,79872,2023,4,12,95.691429
46,0,93.06,81609,2023,4,12,89.915714
47,0,92.48,83414,2023,4,12,91.941429
48,0,70.42,85214,2023,4,12,71.85
1,0,91.44,910,2023,4,13,88.83
2,0,81.64,2392,2023,4,13,83.092857
3,0,80.595,4342,2023,4,13,80.305
4,0,70.23,6136,2023,4,13,70.76
5,0,69.69,7941.5,2023,4,13,71.586667
6,0,68.58,9591,2023,4,13,68.78
7,0,53.525,11535.5,2023,4,13,58.515
8,0,53.61,13036.5,2023,4,13,53.5775
9,0,68.23,14843.5,2023,4,13,63.426667
10,0,68.44,16796,2023,4,13,64.135714
11,0,69.31,18602,2023,4,13,74.15
12,0,65.16,20388,2023,4,13,64.652857
13,0,56.84,22187,2023,4,13,60.544286
14,0,73.25,23993,2023,4,13,69.607143
15,0,67.3,25818,2023,4,13,59.141429
16,0,82.615,27741,2023,4,13,80.221667
17,0,87.91,29436,2023,4,13,79.512857
18,0,88.67,31186,2023,4,13,87.904286
19,0,76.62,33011,2023,4,13,76.578571
20,0,76.61,34788,2023,4,13,75.745714
21,0,77.42,36298,2023,4,13,78.264
22,0,88.505,37954,2023,4,13,88.505
23,0,88.48,40372,2023,4,13,88.445
24,0,90.16,41553.5,2023,4,13,90.155
25,0,89.615,43353,2023,4,13,90.2225
26,0,87.24,45611,2023,4,13,85.541429
27,0,87.34,47394,2023,4,13,87.291429
28,0,87.25,49045.5,2023,4,13,85.536667
29,0,69.27,50994,2023,4,13,69.737143
30,0,69.26,52788,2023,4,13,69.248571
31,0,69.39,54737.5,2023,4,13,69.393333
32,0,69.42,56395,2023,4,13,69.617143
33,0,69.22,58424,2023,4,13,69.191667
34,0,69.3,60000,2023,4,13,69.227143
35,0,62.43,61802,2023,4,13,63.328333
36,0,73.605,63734.5,2023,4,13,72.846667
37,0,82.58,65378,2023,4,13,83.992
38,0,114.72,67185.5,2023,4,13,111.6075
39,0,96.57,68686,2023,4,13,107.38
40,0,74.55,70933.5,2023,4,13,77.9
41,0,66.9,72895,2023,4,13,64.76
42,0,55.005,74537.5,2023,4,13,54.983333
43,0,72.2,76328,2023,4,13,66.695
44,0,49.42,78166.5,2023,4,13,42.25
45,0,2.86,79833,2023,4,13,22.375714
46,0,44.83,81640,2023,4,13,46.53
47,0,51.83,83396,2023,4,13,51.432857
48,0,52.65,85213,2023,4,13,56.072857
1,0,52.72,925,2023,4,14,59.638571
2,0,52.36,2376,2023,4,14,54.292857
3,0,51.575,4327.5,2023,4,14,51.498333
4,0,50.355,6131,2023,4,14,50.491667
5,0,50.27,7926.5,2023,4,14,50.291667
6,0,50.195,9738,2023,4,14,50.195
7,0,50.305,11522.5,2023,4,14,50.388333
8,0,44.81,13797,2023,4,14,46.726667
9,0,44.68,14987,2023,4,14,39.104286
10,0,39.75,16809,2023,4,14,34.321429
11,0,51.54,18621,2023,4,14,43.518571
12,0,51.87,20393,2023,4,14,50.557143
13,0,51.94,22177,2023,4,14,61.727143
14,0,54.04,23992,2023,4,14,57.882857
15,0,54.71,25800,2023,4,14,51.722857
16,0,57.22,27431.5,2023,4,14,57.258333
17,0,57.92,29538.5,2023,4,14,57.163333
18,0,58.03,31331.5,2023,4,14,57.931667
19,0,57.12,33134.5,2023,4,14,57.153333
20,0,56.675,34697.5,2023,4,14,54.088333
21,0,54.06,36002,2023,4,14,40.53
22,0,26.58,38396,2023,4,14,27.862
23,0,11.675,40345.5,2023,4,14,15.876667
24,0,11.7,41988,2023,4,14,17.825714
25,0,34.88,43935,2023,4,14,33.541667
26,0,49.275,45736.5,2023,4,14,50.173333
27,0,51.34,47395,2023,4,14,52.124286
28,0,29.89,49338.5,2023,4,14,28.655
29,0,4.48,50984,2023,4,14,9.205714
30,0,1.96,52788,2023,4,14,2.982857
31,0,1.05,54586,2023,4,14,1.59
32,0,4.505,55945.5,2023,4,14,4.505
33,0,4.75,58190,2023,4,14,4.812
34,0,8.16,59725,2023,4,14,8.092
35,0,54.34,61201,2023,4,14,39.186667
36,0,59.94,63747.5,2023,4,14,65.921667
37,0,92.63,65399,2023,4,14,97.127143
38,0,89.47,66890,2023,4,14,99.406
39,0,67.93,69023.5,2023,4,14,70.46
40,0,53.92,70791,2023,4,14,60.181429
41,0,53.69,72586,2023,4,14,51.25
42,0,52.925,74540.5,2023,4,14,52.32
43,0,50.57,76346.5,2023,4,14,50.51
44,0,49.78,77988,2023,4,14,50.172857
45,0,5.23,79952.5,2023,4,14,20.096667
46,0,45.76,81758.5,2023,4,14,46.963333
47,0,50.52,83393,2023,4,14,44.274286
48,0,52.935,85443,2023,4,14,52.875
1,0,51.145,1047,2023,4,15,54.2
2,0,40.585,2558,2023,4,15,41.226667
3,0,39.99,4184,2023,4,15,41.132857
4,0,39.56,5999,2023,4,15,31.46
5,0,39.05,7788,2023,4,15,28.088571
6,0,4.86,9607,2023,4,15,3.061429
7,0,38.58,11389,2023,4,15,24.418571
8,0,43.52,13175,2023,4,15,37.405714
9,0,38.95,14988,2023,4,15,33.531429
10,0,43.47,16790,2023,4,15,44.272857
11,0,46.77,18591,2023,4,15,45.504286
12,0,47.46,20530,2023,4,15,46.951667
13,0,48.735,22344,2023,4,15,41.88
14,0,15.34,23988,2023,4,15,22.101429
15,0,50.05,25801,2023,4,15,34.534286
16,0,51.76,27582,2023,4,15,37.57
17,0,55.635,29549,2023,4,15,48.995
18,0,55.6,31324,2023,4,15,55.331667
19,0,55.67,33134,2023,4,15,55.666667
20,0,55.5,35025.5,2023,4,15,55.511667
21,0,55.65,36732.5,2023,4,15,48.31
22,0,55.48,38556,2023,4,15,55.581667
23,0,55.45,40490,2023,4,15,54.914
24,0,56.43,42134.5,2023,4,15,56.233333
25,0,55.665,43633,2023,4,15,44.4625
26,0,11.1,45730,2023,4,15,10.905
27,0,56.08,47564,2023,4,15,55.615
28,0,55.91,49175,2023,4,15,49.668571
29,0,9.72,50992,2023,4,15,26.582857
30,0,6.31,52920.5,2023,4,15,6.733333
31,0,9.645,54442,2023,4,15,9.21625
32,0,9.64,56535,2023,4,15,23.538333
33,0,55.93,58186,2023,4,15,53.894
34,0,55.89,60221,2023,4,15,49.855714
35,0,59.575,61936,2023,4,15,64.173333
36,0,55.74,63723,2023,4,15,60.618333
37,0,97.985,65551.5,2023,4,15,91.116667
38,0,91.12,67197,2023,4,15,90.617143
39,0,62.88,68991,2023,4,15,70.804286
40,0,61.315,70945,2023,4,15,67.123333
41,0,62.655,72740.5,2023,4,15,63.61
42,0,55.82,74392,2023,4,15,57.541429
43,0,95.84,76339.5,2023,4,15,96.146667
44,0,101.32,77992,2023,4,15,106.442857
45,0,89.08,79792,2023,4,15,83.77
46,0,53.9,81751,2023,4,15,61.911667
47,0,55.45,83416,2023,4,15,59.744286
48,0,52.14,85193,2023,4,15,39.308571
1,0,53.37,910,2023,4,16,64.481429
2,0,53.725,2248,2023,4,16,57.088333
3,0,65.39,4192,2023,4,16,64.446
4,0,79.445,5855.5,2023,4,16,78.221667
5,0,53.18,7482,2023,4,16,55.506
6,0,53.02,9000,2023,4,16,53.02
7,0,53.39,10792,2023,4,16,53.39
8,0,53.6,13347,2023,4,16,61.626667
9,0,53.91,15135.5,2023,4,16,61.925
10,0,53.84,16793,2023,4,16,58.92
11,0,57,18589,2023,4,16,58.654286
12,0,57.08,20391,2023,4,16,68.857143
13,0,73.385,22356,2023,4,16,72.863333
14,0,48.25,23985,2023,4,16,46.175714
15,0,16.94,25795,2023,4,16,28.771429
16,0,48.56,27582,2023,4,16,36.334286
17,0,56.23,29384,2023,4,16,55.284286
18,0,55.99,31182,2023,4,16,55.571429
19,0,55.54,32991,2023,4,16,54.84
20,0,49.93,34777,2023,4,16,50.286667
21,0,55.52,35989,2023,4,16,55.52
22,0,10.215,38855,2023,4,16,21.5075
23,0,25.09,40345.5,2023,4,16,25.09
24,0,7.91,42130,2023,4,16,7.283333
25,0,8.12,43923,2023,4,16,15.87
26,0,6.31,45744.5,2023,4,16,6.615
27,0,9.71,47393,2023,4,16,23.864286
28,0,9.33,49188,2023,4,16,16.618571
29,0,9.24,50992,2023,4,16,7.268571
30,0,48.625,52953,2023,4,16,43.181667
31,0,55.11,54623,2023,4,16,52.592857
32,0,55.985,54997,2023,4,16,55.985
33,0,48.98,58183,2023,4,16,48.98
34,0,56.455,60132,2023,4,16,56.795
35,0,58.155,61796,2023,4,16,58.21
36,0,91.07,63885,2023,4,16,83.49
37,0,84.2,65379,2023,4,16,96.712857
38,0,105.645,67338,2023,4,16,96.506667
39,0,60.925,69145,2023,4,16,69.221667
40,0,60.585,70930.5,2023,4,16,62.846667
41,0,55.165,72733.5,2023,4,16,55.303333
42,0,55.49,74521,2023,4,16,55.878333
43,0,55.315,76325.5,2023,4,16,54.993333
44,0,31.2,78135.5,2023,4,16,31.435
45,0,9.985,79946,2023,4,16,23.505
46,0,31.395,81724.5,2023,4,16,31.331667
47,0,51.495,83523,2023,4,16,44.83
48,0,30.02,85328.5,2023,4,16,29.188333
1,0,10,1046,2023,4,17,21.785
2,0,0.49,2374,2023,4,17,2.58
3,0,0.485,4323.5,2023,4,17,0.483333
4,0,50.62,6120,2023,4,17,50.61
5,0,50.41,7927.5,2023,4,17,37.031667
6,0,10.18,9720,2023,4,17,23.035
7,0,10.125,11521,2023,4,17,15.301667
8,0,50.5,13321.5,2023,4,17,48.601667
9,0,51.255,15125.5,2023,4,17,51.901667
10,0,52.48,16941,2023,4,17,58.026667
11,0,94.785,18736,2023,4,17,83.466667
12,0,56.15,20527,2023,4,17,63.513333
13,0,106.13,22341,2023,4,17,112.953333
14,0,82.72,24151.5,2023,4,17,82.43
15,0,90.445,25940,2023,4,17,87.926667
16,0,63.81,27733,2023,4,17,68.146667
17,0,91.82,29395,2023,4,17,99.095714
18,0,89.75,31199,2023,4,17,91.472857
19,0,89.74,32993,2023,4,17,89.928571
20,0,89.58,34357,2023,4,17,88.495
21,0,75.495,36732.5,2023,4,17,75.495
22,0,90.19,38540.5,2023,4,17,90.105
23,0,90.25,40033.5,2023,4,17,90.2425
24,0,76.515,41838.5,2023,4,17,81.8275
25,0,114.525,43935.5,2023,4,17,114.525
26,0,86.07,45882,2023,4,17,87.29
27,0,92.3,47398,2023,4,17,92.781429
28,0,92.06,49047.5,2023,4,17,91.296667
29,0,100.605,50511.5,2023,4,17,100.5875
30,0,86.6,52813,2023,4,17,86.84
31,0,79.31,54591,2023,4,17,78.79
32,0,89.915,56236,2023,4,17,86.346667
33,0,87.72,58183,2023,4,17,87.72
34,0,90.11,59783,2023,4,17,91.853333
35,0,91.07,62243,2023,4,17,90.895
36,0,91.61,63736,2023,4,17,91.893333
37,0,95.54,65116,2023,4,17,99.234
38,0,126.91,67253,2023,4,17,113.75
39,0,91.37,69008,2023,4,17,93.385714
40,0,90.83,70807,2023,4,17,90.04
41,0,92.79,72592,2023,4,17,94.491429
42,0,90.43,74455,2023,4,17,87.46
43,0,95.66,76208,2023,4,17,96.417143
44,0,99.415,78133,2023,4,17,99.371667
45,0,80.15,79798,2023,4,17,72.32
46,0,90.6,81587,2023,4,17,83.745714
47,0,107.2,83536.5,2023,4,17,109.726667
48,0,164.33,85176,2023,4,17,163.374286
1,0,77.32,887,2023,4,18,70.627143
2,0,53.96,2430,2023,4,18,54.118571
3,0,53.12,4201,2023,4,18,53.147143
4,0,52.66,6013,2023,4,18,52.41
5,0,52.77,7502,2023,4,18,51.914
6,0,50.24,9032,2023,4,18,50.123333
7,0,49.61,11415,2023,4,18,48.987143
8,0,49.07,13180,2023,4,18,48.322857
9,0,40.385,15127,2023,4,18,37.485
10,0,49.13,16928,2023,4,18,39.753333
11,0,53.81,18602,2023,4,18,46.537143
12,0,53.785,20545,2023,4,18,57.673333
13,0,82.605,22327.5,2023,4,18,94.05
14,0,70.395,24124.5,2023,4,18,72.455
15,0,151.45,25808,2023,4,18,142.321429
16,0,152.07,27591,2023,4,18,158.072857
17,0,151.98,29520.5,2023,4,18,154.481667
18,0,129.46,31200,2023,4,18,135.102857
19,0,112.665,33154.5,2023,4,18,112.676667
20,0,112.23,34789,2023,4,18,111.664
21,0,109.18,36883,2023,4,18,104.268
22,0,99.14,38399,2023,4,18,100.792857
23,0,111.125,39737,2023,4,18,111.125
24,0,95.01,41989,2023,4,18,90.622
25,0,111.01,43809,2023,4,18,121.108
26,0,162.93,45595,2023,4,18,155.43
27,0,152.27,47519.5,2023,4,18,144.023333
28,0,102.85,49176,2023,4,18,121.834
29,0,94.755,51118,2023,4,18,88.938333
30,0,95.635,52922.5,2023,4,18,85.523333
31,0,96.535,54723,2023,4,18,92.625
32,0,147.86,56394,2023,4,18,137.278
33,0,145.24,58331,2023,4,18,129.78
34,0,146.29,59986,2023,4,18,148.507143
35,0,105.23,61478,2023,4,18,113.233333
36,0,111.39,63882,2023,4,18,128.86
37,0,173.165,65560.5,2023,4,18,175.415
38,0,174.34,67190,2023,4,18,159.9
39,0,90.315,69134,2023,4,18,104.581667
40,0,91.095,70935,2023,4,18,89.483333
41,0,108,72583,2023,4,18,114.177143
42,0,100.925,74540.5,2023,4,18,108.603333
43,0,96.325,76334,2023,4,18,88.973333
44,0,71.585,78138.5,2023,4,18,73.941667
45,0,54.92,79806,2023,4,18,54.455714
46,0,53.83,81594,2023,4,18,54.048571
47,0,54.2,83696,2023,4,18,63.448
48,0,88.77,85191,2023,4,18,79.925714
1,0,54.59,893,2023,4,19,64.011429
2,0,51.93,2388,2023,4,19,53.561429
3,0,48.11,4341.5,2023,4,19,48.168333
4,0,54.55,6134.5,2023,4,19,62.833333
5,0,52.265,7927.5,2023,4,19,52.231667
6,0,50.83,9724,2023,4,19,51.685
7,0,51.825,11525,2023,4,19,52.295
8,0,52.75,13331.5,2023,4,19,52.706667
9,0,52.935,15129.5,2023,4,19,53.026667
10,0,54.98,16800,2023,4,19,62.932857
11,0,91.455,18780,2023,4,19,88.275
12,0,87.75,20386,2023,4,19,83.532857
13,0,54.64,22172,2023,4,19,55.282857
14,0,72.445,24123,2023,4,19,73.055
15,0,61.53,25771,2023,4,19,79.058571
16,0,190.65,27569,2023,4,19,184.671429
17,0,147.11,29542,2023,4,19,141.445
18,0,142.405,31325,2023,4,19,148.855
19,0,131.59,32975,2023,4,19,131.36
20,0,131.35,34921.5,2023,4,19,133.466667
21,0,126.625,36735,2023,4,19,128.24
22,0,158.805,38526,2023,4,19,158.79
23,0,130.53,40484,2023,4,19,132.766
24,0,130.605,41832.5,2023,4,19,141.046667
25,0,129.335,43929.5,2023,4,19,129.333333
26,0,129.675,45131,2023,4,19,129.675
27,0,131.63,47388,2023,4,19,131.29
28,0,131.4,49205,2023,4,19,132.104
29,0,135.67,51122,2023,4,19,137.836667
30,0,137.94,52636,2023,4,19,162.981667
31,0,217.45,54748,2023,4,19,217.561667
32,0,225.79,56376,2023,4,19,227.762857
33,0,226.885,58028.5,2023,4,19,226.601667
34,0,184.35,60126,2023,4,19,184.44
35,0,219.835,61942.5,2023,4,19,198.51
36,0,150.64,63581,2023,4,19,177.218571
37,0,207.36,65090,2023,4,19,201.106667
38,0,226.55,67053,2023,4,19,226.55
39,0,132.33,68838,2023,4,19,130.3575
40,0,115.72,70791,2023,4,19,115.72
41,0,105.44,73187,2023,4,19,112.676667
42,0,95.49,74396,2023,4,19,92.8
43,0,135.72,75895,2023,4,19,135.186667
44,0,138.77,78151.5,2023,4,19,138.921667
45,0,87.8,79791,2023,4,19,84.085714
46,0,56.04,81581,2023,4,19,56.365714
47,0,84.35,83396,2023,4,19,87.075714
48,0,82.3,85200,2023,4,19,77.518571
1,0,109.31,1050.5,2023,4,20,111.67
2,0,93.9,2533,2023,4,20,93.9
3,0,81.875,4180,2023,4,20,81.875
4,0,123.38,5381,2023,4,20,123.38
5,0,95.07,7186,2023,4,20,95.07
6,0,95.03,8996,2023,4,20,95.03
7,0,69.965,11088,2023,4,20,69.965
8,0,68.68,13170,2023,4,20,68.721429
9,0,68.67,15133.5,2023,4,20,68.606667
10,0,58.22,16770,2023,4,20,59.938571
11,0,74,18726,2023,4,20,76.416667
12,0,58.43,20386,2023,4,20,70.108571
13,0,58.69,22173,2023,4,20,68.984286
14,0,124.325,24146.5,2023,4,20,153.668333
15,0,230.6,25923,2023,4,20,218.783333
16,0,121.13,27568,2023,4,20,141.765714
17,0,118.23,29521,2023,4,20,113.225
18,0,68.705,31367,2023,4,20,65.901667
19,0,118.8,33146,2023,4,20,135.008333
20,0,170.79,34789,2023,4,20,149.214286
21,0,163.97,36627,2023,4,20,163.745714
22,0,164.065,37967,2023,4,20,153.0075
23,0,164.585,40070,2023,4,20,157.128333
24,0,174.37,41986,2023,4,20,174.908571
25,0,177.56,43581,2023,4,20,176.386
26,0,179.38,45721,2023,4,20,179.038333
27,0,180.12,47522,2023,4,20,178.986667
28,0,238.29,49322,2023,4,20,233.053333
29,0,235.655,51130,2023,4,20,222.661667
30,0,249.65,52926,2023,4,20,249.898333
31,0,181.01,54723,2023,4,20,180.865
32,0,185.33,56411,2023,4,20,186.378
33,0,166.72,58198,2023,4,20,168.028571
34,0,168.12,59999,2023,4,20,171.975714
35,0,168.56,61797,2023,4,20,171.761429
36,0,181.3,63598,2023,4,20,207.832
37,0,189.11,65238.5,2023,4,20,242.001667
38,0,168.85,67484,2023,4,20,165.884
39,0,137.72,68836.5,2023,4,20,142.23
40,0,152.3,70921,2023,4,20,151.925
41,0,145.635,72721.5,2023,4,20,144.485
42,0,120.27,74372,2023,4,20,116.397143
43,0,126.27,76172,2023,4,20,138.322857
44,0,171.06,78122.5,2023,4,20,176.066667
45,0,77.57,79797,2023,4,20,82.398571
46,0,86.215,81727,2023,4,20,86.355
47,0,93.845,83521.5,2023,4,20,96.326667
48,0,88.035,85327.5,2023,4,20,84.638333
1,0,79.755,1029,2023,4,21,81.758333
2,0,71.14,2373,2023,4,21,71.012
3,0,69.42,4169,2023,4,21,69.114
4,0,82.265,6121.5,2023,4,21,79.143333
5,0,67.2,7925,2023,4,21,67.286667
6,0,67.025,9723.5,2023,4,21,67.02
7,0,67.41,11525,2023,4,21,67.34
8,0,67.61,13322,2023,4,21,67.585
9,0,69.39,15132,2023,4,21,72.13
10,0,67.595,16921.5,2023,4,21,67.903333
11,0,67.77,18730.5,2023,4,21,76.678333
12,0,71.02,20368,2023,4,21,70.647143
13,0,71.65,22067.5,2023,4,21,81.3025
14,0,126.985,23837.5,2023,4,21,133.801667
15,0,224.75,25667.5,2023,4,21,211.44
16,0,124.89,27672,2023,4,21,151.861429
17,0,94.595,29560.5,2023,4,21,101.465
18,0,117.66,31206,2023,4,21,114.6575
19,0,122.26,32704,2023,4,21,122.166
20,0,122.83,34791,2023,4,21,130.811429
21,0,181.7,36294,2023,4,21,160.758
22,0,168.22,38441,2023,4,21,160.644286
23,0,167.97,40208,2023,4,21,168.114286
24,0,184.15,41988,2023,4,21,184.247143
25,0,194.17,43523,2023,4,21,193.652
26,0,195.3,45153,2023,4,21,193.07
27,0,187.31,47098,2023,4,21,191.662
28,0,187.53,49038.5,2023,4,21,189.685
29,0,185.11,50683,2023,4,21,179.663333
30,0,147.44,52203,2023,4,21,147.113333
31,0,147.61,54589.5,2023,4,21,151.825
32,0,146.84,56256,2023,4,21,147.0175
33,0,146.95,57607,2023,4,21,146.7
34,0,88.44,59994,2023,4,21,89.234286
35,0,91.41,61796,2023,4,21,97.231429
36,0,164.24,63591,2023,4,21,157.207143
37,0,240.55,65520.5,2023,4,21,235.86
38,0,206.045,67320.5,2023,4,21,206.988333
39,0,172.87,69119.5,2023,4,21,196.861667
40,0,173.825,70922.5,2023,4,21,171.466667
41,0,171.43,72722,2023,4,21,150.486667
42,0,116.84,74522.5,2023,4,21,125.158333
43,0,170.51,76322,2023,4,21,157.773333
44,0,161.24,77969,2023,4,21,136.334286
45,0,73.945,79942.5,2023,4,21,75.368333
46,0,88.025,81734,2023,4,21,108.111667
47,0,155.96,83526.5,2023,4,21,132.025
48,0,68.465,85324,2023,4,21,74.721667
1,0,80.43,1029,2023,4,22,96.99
2,0,128.54,2525,2023,4,22,118.823333
3,0,155.53,4321,2023,4,22,155.608333
4,0,150.735,6123,2023,4,22,150.388333
5,0,149.52,7925,2023,4,22,149.508333
6,0,94.325,9721.5,2023,4,22,113.138333
7,0,82.78,11521.5,2023,4,22,82.825
8,0,64.91,13322,2023,4,22,55.28
9,0,51.845,15130.5,2023,4,22,51.8
10,0,46.995,16933,2023,4,22,47.001667
11,0,17.785,18730.5,2023,4,22,22.4
12,0,55.11,20520,2023,4,22,49.221667
13,0,67.61,22339.5,2023,4,22,67.16
14,0,51.98,23979,2023,4,22,47.714286
15,0,59.075,25920.5,2023,4,22,50.413333
16,0,68.83,27583,2023,4,22,68.508571
17,0,70.4,29386,2023,4,22,77.632857
18,0,93.67,31172,2023,4,22,93.71
19,0,98.355,33137.5,2023,4,22,99.738333
20,0,112.045,34653.5,2023,4,22,112.3125
21,0,103.13,36591,2023,4,22,103.982
22,0,94.94,38539.5,2023,4,22,94.808333
23,0,95.38,40053.5,2023,4,22,95.17
24,0,95.865,42133,2023,4,22,92.143333
25,0,95.59,43942,2023,4,22,94.983333
26,0,72.94,45574,2023,4,22,72.605714
27,0,72.715,47523,2023,4,22,72.623333
28,0,93.98,49193,2023,4,22,91.167143
29,0,92.185,51123.5,2023,4,22,85.318333
30,0,69.84,52933,2023,4,22,69.525
31,0,89.96,54589,2023,4,22,85.224286
32,0,89.73,56537,2023,4,22,86.705
33,0,84.535,58334,2023,4,22,81.631667
34,0,72.725,60146.5,2023,4,22,74.683333
35,0,96.14,62426,2023,4,22,89.526667
36,0,94.25,63583.5,2023,4,22,91.256667
37,0,93.22,65391,2023,4,22,93.818571
38,0,93.16,66900,2023,4,22,98.08
39,0,92.95,69004,2023,4,22,86.512857
40,0,83.3,70796,2023,4,22,83.525714
41,0,96.765,72438,2023,4,22,104.566667
42,0,97.4,74386,2023,4,22,96.404
43,0,83.12,76192,2023,4,22,81.851429
44,0,70.6,78140,2023,4,22,64.735
45,0,68.16,79794,2023,4,22,63.284286
46,0,67.98,81578,2023,4,22,68.231429
47,0,78.38,83373,2023,4,22,79.074286
48,0,67.19,85192,2023,4,22,65.097143
1,0,66.96,917,2023,4,23,62.892857
2,0,35.79,2406,2023,4,23,43.3
3,0,68.445,4357,2023,4,23,76.533333
4,0,66.635,6150,2023,4,23,65.36
5,0,66.77,7495.5,2023,4,23,66.77
6,0,66.58,9892,2023,4,23,66.07
7,0,66.76,11401,2023,4,23,66.76
8,0,66.75,13196,2023,4,23,66.751429
9,0,66.67,14986,2023,4,23,53.291429
10,0,66.75,16803,2023,4,23,60.232857
11,0,67.13,18586,2023,4,23,64.06
12,0,67.48,20381,2023,4,23,68.232857
13,0,67.33,22252,2023,4,23,59.271429
14,0,67.65,23981,2023,4,23,63.168571
15,0,35.37,25856,2023,4,23,37.125714
16,0,32.24,27736,2023,4,23,34.163333
17,0,69.81,29386,2023,4,23,69.488571
18,0,75.94,31182,2023,4,23,80.082857
19,0,71.3,32981,2023,4,23,71.261429
20,0,79.45,34925,2023,4,23,78.948333
21,0,80.8,36722,2023,4,23,79.111667
22,0,87.675,38522.5,2023,4,23,87.501667
23,0,73.275,40324.5,2023,4,23,76.565
24,0,72.635,42119,2023,4,23,72.643333
25,0,72.71,43919.5,2023,4,23,72.9
26,0,74.605,45720,2023,4,23,76.91
27,0,75.115,47533.5,2023,4,23,78.543333
28,0,72.33,49481,2023,4,23,72.22
29,0,72.13,51126.5,2023,4,23,72.048333
30,0,51.84,52937.5,2023,4,23,56.86
31,0,10.91,54736.5,2023,4,23,24.183333
32,0,71.405,56542.5,2023,4,23,73.681667
33,0,69.045,58326,2023,4,23,69.316667
34,0,49.855,60127,2023,4,23,54.838333
35,0,63.285,61920.5,2023,4,23,61.385
36,0,65.18,63575,2023,4,23,52.73
37,0,67.13,65396,2023,4,23,67.175714
38,0,61.62,67396,2023,4,23,44.72
39,0,4.97,69015,2023,4,23,24.327143
40,0,1.47,70782,2023,4,23,8.785714
41,0,5,72593,2023,4,23,4.438571
42,0,5.01,74422,2023,4,23,12.475714
43,0,5.48,76199,2023,4,23,23.368571
44,0,36.52,77988,2023,4,23,41.862857
45,0,1.82,79818,2023,4,23,21.377143
46,0,34,81587,2023,4,23,22.24
47,0,34.46,83406,2023,4,23,41.35
48,0,1.92,85192,2023,4,23,7.571429
1,0,2.82,899,2023,4,24,11.461429
2,0,0.47,2396,2023,4,24,9.688571
3,0,0.47,4188,2023,4,24,9.794286
4,0,31.18,4614,2023,4,24,31.18
5,0,32.77,8423,2023,4,24,32.866667
6,0,55.89,9597,2023,4,24,45.688571
7,0,0.45,11391,2023,4,24,4.45
8,0,0.03,13188,2023,4,24,4.495714
9,0,0.03,14983,2023,4,24,8.765714
10,0,61.4,16801,2023,4,24,57.938571
11,0,61.3,19003,2023,4,24,59.648
12,0,0.03,20411,2023,4,24,8.305714
13,0,0.04,22204,2023,4,24,0.098571
14,0,0.09,23988,2023,4,24,0.305714
15,0,1.02,25791,2023,4,24,9.998571
16,0,3.1,27741.5,2023,4,24,3.723333
17,0,68.29,29686,2023,4,24,52.874
18,0,58.615,31346.5,2023,4,24,56.37
19,0,68.475,33145,2023,4,24,67.093333
20,0,74.27,34779,2023,4,24,73.778
21,0,69.32,36733,2023,4,24,68.923333
22,0,54.08,38254.5,2023,4,24,54.29
23,0,51.315,40356.5,2023,4,24,51.598333
24,0,54.305,41848,2023,4,24,55.173333
25,0,8.94,43804,2023,4,24,19.354286
26,0,43.555,45443,2023,4,24,32.501667
27,0,43.46,47391,2023,4,24,44.03
28,0,36.665,49334.5,2023,4,24,36.675
29,0,1.89,51004,2023,4,24,11.406
30,0,1.46,52938,2023,4,24,1.493333
31,0,9.93,54598,2023,4,24,12.145714
32,0,55.285,56536,2023,4,24,49.811667
33,0,54.39,58196,2023,4,24,51.96
34,0,43.52,60000,2023,4,24,41.172857
35,0,60.57,61782,2023,4,24,61.664286
36,0,70.26,63588,2023,4,24,80.168571
37,0,149.395,65527.5,2023,4,24,154.995
